cam_time,cam_waveform,cam_bpm
80.483249,232449.5,0.0
80.521248,232449.5,0.0
80.578245,220404.0,0.0
80.612242,220404.0,0.0
80.674271,201889.0,100.0
80.707238,201889.0,100.0
80.783235,184865.0,100.0
80.81823,184865.0,0.0
80.880228,169061.0,0.0
80.911227,169061.0,0.0
80.989227,158699.5,0.0
81.023218,158699.5,0.0
81.08327,150810.0,0.0
81.125214,150810.0,0.0
81.19721,143019.0,0.0
81.228206,143019.0,0.0
81.279203,136474.5,0.0
81.307201,136474.5,0.0
81.388224,127729.0,0.0
81.427194,127729.0,0.0
81.488191,128738.0,0.0
81.526189,128738.0,0.0
81.582236,129406.0,0.0
81.611183,129406.0,0.0
81.69118,127253.0,0.0
81.729177,127253.0,0.0
81.776174,129328.0,0.0
81.803172,129328.0,0.0
81.901169,134296.5,0.0
81.937196,134296.5,0.0
81.983162,142470.0,0.0
82.010159,142470.0,0.0
82.079207,151643.5,0.0
82.108155,151643.5,0.0
82.191197,158553.0,0.0
82.22615,158553.0,0.0
82.297145,162289.0,0.0
82.332144,162289.0,0.0
82.386141,162494.5,0.0
82.417136,162494.5,0.0
82.481135,153186.5,0.0
82.511133,153186.5,0.0
82.576127,149252.5,0.0
82.612125,149252.5,0.0
82.68512,141880.0,0.0
82.712167,141880.0,0.0
82.799116,133337.0,0.0
82.845113,133337.0,0.0
82.882112,122055.5,0.0
82.913107,122055.5,0.0
83.005104,115367.0,0.0
83.046099,115367.0,0.0
83.087097,107009.5,0.0
83.117095,107009.5,0.0
83.186092,94950.5,100.0
83.221088,94950.5,0.0
83.280085,91199.5,0.0
83.312083,91199.5,0.0
83.394078,92911.0,0.0
83.424077,92911.0,0.0
83.487073,100614.5,0.0
83.517072,100614.5,0.0
83.585067,114772.5,0.0
83.616068,114772.5,0.0
83.680062,128790.5,0.0
83.710063,128790.5,0.0
83.791106,136066.0,0.0
83.819055,136066.0,0.0
83.899054,136325.0,0.0
83.933096,136325.0,0.0
83.998049,139262.0,0.0
84.03604,139262.0,0.0
84.079068,137089.5,0.0
84.107036,137089.5,0.0
84.205037,146416.0,0.0
84.245031,146416.0,0.0
84.288028,145906.5,0.0
84.316024,145906.5,0.0
84.39502,135889.5,0.0
84.428068,135889.5,0.0
84.524014,138060.5,0.0
84.555009,138060.5,0.0
84.623006,153046.0,0.0
84.650003,153046.0,0.0
84.764,156783.0,0.0
84.795996,156783.0,0.0
84.864041,172546.5,0.0
84.89299,172546.5,0.0
85.002984,195487.5,0.0
85.035982,195487.5,0.0
85.119038,221291.0,0.0
85.166974,221291.0,0.0
85.23397,256243.5,0.0
85.269019,256243.5,0.0
85.345997,290384.5,0.0
85.378962,290384.5,114.28571428571429
85.469958,334204.0,105.88235294117648
85.502954,334204.0,0.0
85.592956,345563.0,109.0909090909091
85.630947,345563.0,109.0909090909091
85.724943,363909.0,0.0
85.759939,363909.0,109.0909090909091
85.823938,372597.0,100.0
85.867937,372597.0,100.0
85.933929,337018.5,0.0
85.966929,337018.5,0.0
86.060922,349795.0,0.0
86.094919,349795.0,0.0
86.146918,276347.5,0.0
86.183948,276347.5,0.0
86.25691,236144.0,0.0
86.288908,236144.0,0.0
86.348904,207323.5,0.0
86.373903,207323.5,0.0
86.464899,191835.0,0.0
86.498895,191835.0,0.0
86.542895,157633.0,0.0
86.571891,157633.0,0.0
86.650888,173923.5,0.0
86.682884,173923.5,0.0
86.718912,184718.5,0.0
86.746881,184718.5,0.0
86.821879,190859.0,0.0
86.858874,190859.0,0.0
86.895872,191268.0,0.0
86.92487,191268.0,109.0909090909091
86.991866,192129.0,85.71428571428571
87.028867,192129.0,85.71428571428571
87.086861,193845.5,85.71428571428571
87.117911,193845.5,85.71428571428571
87.165907,197206.0,0.0
87.192854,197206.0,0.0
87.26385,201603.5,0.0
87.290849,201603.5,85.71428571428571
87.359847,205398.0,85.71428571428571
87.391845,205398.0,85.71428571428571
87.443844,213412.5,85.71428571428571
87.482838,213412.5,0.0
87.536835,214868.0,0.0
87.567865,214868.0,0.0
87.631829,224298.5,100.0
87.691828,224298.5,100.0
87.730823,221438.5,100.0
87.806819,226891.0,100.0
87.839816,226891.0,0.0
87.889813,240928.0,0.0
87.921813,240928.0,0.0
87.973809,235367.5,0.0
88.004807,235367.5,0.0
88.063805,234829.5,0.0
88.096801,234829.5,0.0
88.144799,233538.5,0.0
88.173797,233538.5,92.3076923076923
88.223795,232445.0,100.0
88.262793,232445.0,0.0
88.305789,225709.5,0.0
88.342787,225709.5,0.0
88.388785,219019.5,0.0
88.424784,219019.5,0.0
88.46678,219518.5,0.0
88.503778,219518.5,0.0
88.546775,220362.5,0.0
88.580772,220362.5,0.0
88.623771,221035.0,0.0
88.658768,221035.0,0.0
88.707765,220496.0,0.0
88.739763,220496.0,0.0
88.786761,218632.0,0.0
88.822758,218632.0,0.0
88.868757,217974.5,0.0
88.897753,217974.5,0.0
88.939751,219008.5,0.0
88.965749,219008.5,0.0
89.018747,219632.5,0.0
89.045749,219632.5,0.0
89.098778,222162.0,0.0
89.12874,222162.0,0.0
89.18374,215601.0,0.0
89.218735,215601.0,0.0
89.264736,217550.5,0.0
89.30273,217550.5,0.0
89.346727,219801.0,0.0
89.378725,219801.0,0.0
89.426722,220151.5,0.0
89.465722,220151.5,0.0
89.505718,221296.5,0.0
89.540717,221296.5,0.0
89.585715,228638.5,0.0
89.625711,228638.5,0.0
89.665708,229668.5,0.0
89.700709,229668.5,0.0
89.744704,230499.0,0.0
89.779703,230499.0,0.0
89.8237,223854.0,0.0
89.854699,223854.0,0.0
89.904695,224324.0,0.0
89.941695,224324.0,0.0
89.98569,225191.5,0.0
90.020691,225191.5,0.0
90.065685,225444.5,0.0
90.103684,225444.5,0.0
90.147681,218071.0,0.0
90.189679,218071.0,0.0
90.226678,217701.0,75.0
90.263673,217701.0,75.0
90.306672,216561.5,0.0
90.357669,216561.5,0.0
90.417665,216825.5,0.0
90.472662,215703.0,0.0
90.511659,215703.0,0.0
90.547656,215819.5,0.0
90.581655,215819.5,0.0
90.629652,215173.5,0.0
90.66165,215173.5,0.0
90.707647,214180.5,0.0
90.745645,214180.5,0.0
90.787643,213011.5,0.0
90.827641,213011.5,0.0
90.869638,212693.5,0.0
90.904637,212693.5,0.0
90.951633,211378.5,0.0
90.990632,211378.5,0.0
91.028628,210896.5,0.0
91.103624,210146.5,0.0
91.140654,210146.5,0.0
91.182619,209280.5,0.0
91.206618,209280.5,0.0
91.267616,209070.0,0.0
91.305613,209070.0,0.0
91.34061,208910.5,0.0
91.371624,208910.5,0.0
91.420605,208991.0,0.0
91.452604,208991.0,0.0
91.506603,207935.0,0.0
91.538599,207935.0,0.0
91.579595,207784.0,0.0
91.612598,207784.0,0.0
91.665591,206917.5,0.0
91.69759,206917.5,0.0
91.747586,207936.5,0.0
91.780615,207936.5,88.88888888888889
91.823582,208031.5,0.0
91.853604,208031.5,109.0909090909091
91.903578,208417.5,0.0
91.940577,208417.5,0.0
91.983572,208994.5,0.0
92.013571,208994.5,0.0
92.062567,210278.0,0.0
92.091567,210278.0,0.0
92.148562,209796.5,0.0
92.183561,209796.5,0.0
92.227559,210435.5,0.0
92.259558,210435.5,0.0
92.301553,210387.0,0.0
92.338551,210387.0,0.0
92.385551,210813.0,0.0
92.420546,210813.0,0.0
92.471545,210756.5,0.0
92.507541,210756.5,0.0
92.546538,210132.5,75.0
92.581538,210132.5,75.0
92.623536,208850.5,75.0
92.666534,208850.5,100.0
92.70753,206790.5,100.0
92.740527,206790.5,75.0
92.785525,206853.0,0.0
92.817523,206853.0,0.0
92.86352,206122.5,0.0
92.891519,206122.5,0.0
92.958517,205100.0,109.0909090909091
93.000513,205100.0,0.0
93.041511,204577.0,0.0
93.103506,204489.0,75.0
93.135504,204489.0,0.0
93.183504,206845.0,0.0
93.2155,206845.0,0.0
93.263497,197396.0,0.0
93.288495,197396.0,0.0
93.323493,187156.0,0.0
93.34949,187156.0,0.0
93.386489,187729.5,0.0
93.411497,187729.5,0.0
93.489484,187853.5,0.0
93.522482,187853.5,0.0
93.56348,187744.0,0.0
93.610475,188821.0,0.0
93.635475,188821.0,0.0
93.674472,196166.0,0.0
93.699471,196166.0,0.0
93.741499,189140.0,0.0
93.766481,189140.0,0.0
93.819464,188347.5,0.0
93.844463,188347.5,0.0
93.88546,188572.0,0.0
93.911509,188572.0,0.0
93.963455,188560.0,0.0
93.989455,188560.0,0.0
94.027452,189215.5,0.0
94.051449,189215.5,0.0
94.093449,189359.0,0.0
94.117446,189359.0,0.0
94.179445,190060.5,0.0
94.220445,190060.5,0.0
94.256438,189565.5,0.0
94.300437,189122.5,0.0
94.335434,189122.5,0.0
94.386431,189431.0,0.0
94.425428,189431.0,0.0
94.463426,189380.5,0.0
94.525422,188525.0,92.3076923076923
94.553421,188525.0,92.3076923076923
94.592418,188252.0,66.66666666666667
94.629417,188252.0,66.66666666666667
94.664414,187057.5,0.0
94.73541,186041.0,66.66666666666667
94.774407,186041.0,0.0
94.814406,184397.0,0.0
94.879402,183658.5,0.0
94.914424,183658.5,0.0
94.9494,182828.5,0.0
95.008396,181647.5,0.0
95.042393,181647.5,0.0
95.088389,181567.0,0.0
95.156385,181499.5,0.0
95.195384,181499.5,54.54545454545455
95.233404,180793.0,54.54545454545455
95.297377,180478.5,0.0
95.337375,180478.5,0.0
95.372371,180456.5,0.0
95.44637,171918.5,0.0
95.481365,171918.5,0.0
95.508367,170781.5,0.0
95.562361,170534.5,0.0
95.591359,170534.5,0.0
95.643386,169639.5,0.0
95.670355,169639.5,0.0
95.709352,168584.5,0.0
95.736402,168584.5,0.0
95.787347,168516.0,0.0
95.815405,168516.0,0.0
95.852344,168861.5,0.0
95.882342,168861.5,0.0
95.91634,168723.5,0.0
95.941345,168723.5,0.0
95.995335,167998.5,0.0
96.022334,167998.5,0.0
96.060332,167940.0,0.0
96.08733,167940.0,0.0
96.123347,168104.5,0.0
96.150326,168104.5,0.0
96.203339,167441.5,0.0
96.230325,167441.5,0.0
96.268319,167418.5,0.0
96.294318,167418.5,0.0
96.347317,166998.5,0.0
96.37532,166998.5,0.0
96.413311,168106.5,0.0
96.447311,168106.5,0.0
96.483309,168348.0,0.0
96.514305,168348.0,0.0
96.557303,168549.0,0.0
96.593301,168549.0,0.0
96.631298,168206.5,66.66666666666667
96.704293,167075.0,0.0
96.738294,167075.0,75.0
96.77329,166430.5,75.0
96.833287,165769.0,100.0
96.872285,165769.0,0.0
96.91228,164596.0,75.0
96.94828,164596.0,0.0
96.989278,164193.0,0.0
97.042274,163343.5,0.0
97.075273,163343.5,0.0
97.11427,162997.5,0.0
97.185265,162552.0,0.0
97.221263,162552.0,0.0
97.26926,178110.5,0.0
97.305258,178110.5,66.66666666666667
97.337256,173144.5,66.66666666666667
97.373254,162232.0,66.66666666666667
97.403254,162232.0,66.66666666666667
97.438282,161403.5,66.66666666666667
97.511248,161005.0,0.0
97.54827,161005.0,0.0
97.576242,154753.5,0.0
97.612247,143194.0,0.0
97.656238,143194.0,0.0
97.690235,146223.5,0.0
97.745233,151052.0,0.0
97.771231,151052.0,0.0
97.799229,157844.0,0.0
97.850226,163327.0,0.0
97.877224,163327.0,0.0
97.917223,179074.5,0.0
97.980219,213917.0,0.0
98.008224,213917.0,0.0
98.038216,220209.0,0.0
98.076213,222209.0,0.0
98.124268,231755.5,0.0
98.153213,231755.5,0.0
98.189206,235576.0,0.0
98.226207,242958.5,0.0
98.289201,254462.5,0.0
98.337198,272330.5,0.0
98.375195,272330.5,0.0
98.416193,288103.0,0.0
98.456191,301806.5,0.0
98.494188,325402.0,0.0
98.534187,335204.5,0.0
98.575184,338540.5,0.0
98.617181,353439.5,0.0
98.657179,357731.5,0.0
98.691176,368292.0,0.0
98.728174,371756.0,0.0
98.770173,383419.5,100.0
98.809169,390688.5,0.0
98.849168,396902.5,0.0
98.890166,395164.5,0.0
98.928163,387868.5,0.0
98.965161,369674.5,0.0
99.010157,354384.0,0.0
99.045156,337308.5,0.0
99.120151,305746.0,0.0
99.153151,305746.0,0.0
99.192147,289036.5,0.0
99.226145,274522.0,66.66666666666667
99.265142,263199.5,54.54545454545455
99.295143,254920.0,54.54545454545455
99.32214,251405.0,0.0
99.355138,251782.0,0.0
99.404134,252750.5,0.0
99.437191,257582.0,0.0
99.467132,257582.0,0.0
99.51613,263970.5,0.0
99.550128,263970.5,0.0
99.584124,269928.0,0.0
99.617122,280881.0,0.0
99.65612,292621.0,0.0
99.694117,305394.0,0.0
99.730116,316357.5,0.0
99.771115,325226.5,0.0
99.810112,334725.0,0.0
99.845109,333229.5,0.0
99.916104,322161.0,0.0
99.943113,322161.0,0.0
99.976107,316942.5,0.0
100.008099,302934.0,0.0
100.044097,276987.5,0.0
100.079096,243317.0,66.66666666666667
100.112093,243317.0,66.66666666666667
100.14509,206070.0,66.66666666666667
100.180089,177035.5,66.66666666666667
100.21509,162535.0,66.66666666666667
100.276083,156590.0,0.0
100.32708,152246.5,0.0
100.385077,152246.5,0.0
100.423075,139846.0,0.0
100.466073,134451.0,0.0
100.50207,131085.5,0.0
100.541069,129682.5,0.0
100.578065,131518.5,0.0
100.615064,133175.5,0.0
100.650061,140393.0,0.0
100.721057,146690.0,0.0
100.757056,146690.0,0.0
100.82305,156986.5,0.0
100.861055,162218.5,0.0
100.896046,170627.5,0.0
100.929044,168959.0,0.0
100.967042,165140.5,0.0
101.00804,168609.5,0.0
101.040038,176038.5,0.0
101.120034,167988.0,0.0
101.154032,167988.0,0.0
101.19703,158469.5,0.0
101.232027,155893.0,0.0
101.267025,148162.0,0.0
101.298024,126413.0,0.0
101.34102,129893.5,0.0
101.389018,147131.0,0.0
101.415018,147131.0,0.0
101.441016,148155.0,0.0
101.486061,132345.5,0.0
101.55101,134372.0,0.0
101.579011,134372.0,0.0
101.632003,140411.0,0.0
101.659006,140411.0,0.0
101.695,134564.0,0.0
101.722997,134564.0,0.0
101.772995,133370.5,0.0
101.802017,133370.5,0.0
101.837991,135815.5,0.0
101.867015,135815.5,0.0
101.902987,115463.5,0.0
101.93002,115463.5,0.0
102.030981,117614.5,0.0
102.069977,117614.5,109.0909090909091
102.115977,123332.0,109.0909090909091
102.148974,123332.0,0.0
102.207971,131686.5,0.0
102.244969,131686.5,109.0909090909091
102.312965,94434.0,109.0909090909091
102.348961,94434.0,0.0
102.417956,74801.0,0.0
102.448955,74801.0,54.54545454545455
102.513954,79600.0,0.0
102.544949,79600.0,0.0
102.607948,134236.0,0.0
102.635944,134236.0,54.54545454545455
102.70494,143025.5,54.54545454545455
102.736939,143025.5,54.54545454545455
102.827982,114883.0,54.54545454545455
102.87193,114883.0,54.54545454545455
102.915928,119458.0,54.54545454545455
102.955959,119458.0,54.54545454545455
103.009922,125854.0,57.142857142857146
103.037922,125854.0,57.142857142857146
103.100967,101371.0,57.142857142857146
103.125967,101371.0,109.0909090909091
103.22191,86164.5,109.0909090909091
103.250908,86164.5,109.0909090909091
103.309904,78734.5,109.0909090909091
103.337903,78734.5,105.88235294117648
103.452898,112228.0,105.88235294117648
103.489896,112228.0,0.0
103.55589,122778.5,0.0
103.589888,122778.5,0.0
103.694884,121509.0,0.0
103.731882,121509.0,0.0
103.793876,112610.5,60.0
103.825875,112610.5,66.66666666666667
103.948871,124982.5,66.66666666666667
103.997865,124982.5,66.66666666666667
104.10886,133512.0,66.66666666666667
104.147855,133512.0,70.58823529411765
104.248851,120086.0,70.58823529411765
104.294848,120086.0,70.58823529411765
104.414841,128039.0,0.0
104.465836,128039.0,0.0
104.545837,167769.5,0.0
104.580831,167769.5,78.26086956521739
104.701825,182038.0,85.71428571428571
104.748819,182038.0,85.71428571428571
104.848813,183807.0,85.71428571428571
104.886812,183807.0,85.71428571428571
104.99981,191241.0,85.71428571428571
105.037805,191241.0,94.73684210526315
105.161798,190166.5,94.73684210526315
105.195796,190166.5,80.0
105.307793,161625.0,80.0
105.350785,161625.0,80.0
105.440782,161493.5,85.71428571428571
105.469779,161493.5,85.71428571428571
105.610774,171441.0,85.71428571428571
105.643767,171441.0,92.3076923076923
105.751763,172277.5,85.71428571428571
105.779758,172277.5,85.71428571428571
105.916753,186338.5,92.3076923076923
105.952748,186338.5,94.73684210526315
106.060792,195833.5,92.3076923076923
106.099772,195833.5,75.0
106.204796,212800.5,85.71428571428571
106.256734,212800.5,85.71428571428571
106.352728,212257.0,75.0
106.384726,212257.0,72.0
106.50372,232489.5,66.66666666666667
106.538717,232489.5,90.0
106.664708,232877.5,85.71428571428571
106.699704,232877.5,85.71428571428571
106.8077,254830.5,85.71428571428571
106.840696,254830.5,85.71428571428571
106.952691,255982.0,85.71428571428571
106.991688,255982.0,85.71428571428571
107.116682,270563.0,116.66666666666666
107.152678,270563.0,0.0
107.261678,263179.5,0.0
107.29467,263179.5,105.0
107.420666,298004.0,105.0
107.45666,298004.0,97.2972972972973
107.566659,290915.0,97.2972972972973
107.598655,290915.0,96.0
107.711651,326271.0,97.2972972972973
107.748643,326271.0,104.34782608695652
107.868638,316793.0,104.34782608695652
107.900634,316793.0,104.34782608695652
108.012629,349972.0,104.34782608695652
108.048625,349972.0,111.11111111111111
108.169669,349207.5,111.11111111111111
108.198616,349207.5,0.0
108.316616,367758.5,0.0
108.346638,367758.5,100.0
108.466608,367842.5,0.0
108.499598,367842.5,115.38461538461539
108.619641,396683.0,0.0
108.650641,396683.0,0.0
108.762583,395901.0,0.0
108.795581,395901.0,0.0
108.919576,432863.5,0.0
108.951574,432863.5,0.0
109.064571,432029.0,0.0
109.095564,432029.0,0.0
109.208559,464957.0,0.0
109.243555,464957.0,0.0
109.370548,458229.5,0.0
109.403545,458229.5,0.0
109.51654,440120.5,0.0
109.548537,440120.5,0.0
109.676531,442681.0,0.0
109.714527,442681.0,0.0
109.819526,473137.5,0.0
109.869517,473137.5,0.0
109.951514,479712.0,0.0
109.991541,479712.0,112.49999999999999
110.122511,501517.5,107.14285714285714
110.157503,501517.5,0.0
110.267552,503650.0,0.0
110.307543,503650.0,107.14285714285714
110.424487,513520.5,0.0
110.469482,513520.5,0.0
110.57148,510571.5,0.0
110.604477,510571.5,0.0
110.71547,508660.0,0.0
110.748466,508660.0,0.0
110.870504,510848.0,0.0
110.902457,510848.0,0.0
111.017452,511999.5,0.0
111.048449,511999.5,75.0
111.180443,508053.5,0.0
111.225439,508053.5,0.0
111.319494,508240.5,0.0
111.345431,508240.5,112.49999999999999
111.471423,507429.5,0.0
111.512422,507429.5,0.0
111.627472,508627.5,0.0
111.669412,508627.5,100.0
111.768464,510900.5,100.0
111.795404,510900.5,100.0
111.931403,510176.0,0.0
111.976394,510176.0,0.0
112.072394,510835.5,0.0
112.110386,510835.5,0.0
112.216385,506638.0,0.0
112.250378,506638.0,0.0
112.377376,506975.0,0.0
112.414368,506975.0,0.0
112.520367,507553.0,0.0
112.556359,507553.0,112.49999999999999
112.684354,507237.0,0.0
112.729352,507237.0,0.0
112.828349,507401.0,0.0
112.866343,507401.0,0.0
112.969335,507534.5,0.0
112.998386,507534.5,0.0
113.123328,504870.5,0.0
113.166323,504870.5,0.0
113.267319,503109.0,0.0
113.303316,503109.0,0.0
113.411311,498531.5,0.0
113.442348,498531.5,0.0
113.579305,496935.0,0.0
113.621297,496935.0,0.0
113.72129,496700.5,100.0
113.752289,496700.5,85.71428571428571
113.880287,496991.0,85.71428571428571
113.925337,496991.0,85.71428571428571
114.025275,493464.5,85.71428571428571
114.06427,493464.5,70.58823529411765
114.171265,491513.5,66.66666666666667
114.212261,491513.5,60.0
114.334257,489275.0,0.0
114.384285,489275.0,0.0
114.466248,489081.0,0.0
114.503244,489081.0,0.0
114.639239,488915.5,0.0
114.677234,488915.5,60.0
114.779256,488877.5,0.0
114.828227,488877.5,0.0
114.914222,485959.0,0.0
114.951219,485959.0,0.0
115.084218,479120.5,75.0
115.133209,479120.5,0.0
115.216203,478692.0,0.0
115.2532,478692.0,0.0
115.391194,480760.0,0.0
115.433192,480760.0,0.0
115.521184,479916.0,0.0
115.555183,479916.0,0.0
115.676178,477219.5,75.0
115.730175,477219.5,0.0
115.832172,480127.0,100.0
115.881163,480127.0,100.0
115.96921,483419.0,75.0
116.005156,483419.0,75.0
116.141206,486541.0,75.0
116.186145,486541.0,0.0
116.273142,488397.5,0.0
116.30614,488397.5,75.0
116.429138,488898.5,60.0
116.475129,488898.5,90.0
116.585123,489223.5,90.0
116.624123,489223.5,100.0
116.734116,488156.5,100.0
116.776112,488156.5,0.0
116.893106,488927.0,85.71428571428571
116.933102,488927.0,85.71428571428571
117.037097,487695.0,100.0
117.076093,487695.0,100.0
117.185088,487014.5,0.0
117.232085,487014.5,0.0
117.347078,488517.0,100.0
117.380076,488517.0,0.0
117.47107,489034.5,0.0
117.505068,489034.5,0.0
117.637063,491188.5,0.0
117.668058,491188.5,0.0
117.775052,491463.0,92.3076923076923
117.80505,491463.0,0.0
117.926092,492811.0,92.3076923076923
117.96404,492811.0,100.0
118.090047,492823.5,114.28571428571429
118.126031,492823.5,0.0
118.236085,493530.0,0.0
118.269022,493530.0,100.0
118.395048,493009.0,0.0
118.428013,493009.0,100.0
118.539013,490156.5,100.0
118.570039,490156.5,100.0
118.686,491383.0,0.0
118.729995,491383.0,0.0
118.843995,490519.0,0.0
118.875987,490519.0,0.0
118.993982,494518.0,0.0
119.030977,494518.0,72.72727272727273
119.144977,496559.0,66.66666666666667
119.181969,496559.0,78.26086956521739
119.287965,503997.5,66.66666666666667
119.32396,503997.5,66.66666666666667
119.440956,508831.0,0.0
119.485952,508831.0,0.0
119.590945,512026.5,66.66666666666667
119.623984,512026.5,69.23076923076924
119.741938,517167.0,88.23529411764706
119.777936,517167.0,0.0
119.901986,519730.0,0.0
119.945975,519730.0,0.0
120.04592,521977.0,0.0
120.079916,521977.0,0.0
120.184912,518966.0,0.0
120.217942,518966.0,0.0
120.343906,517561.5,0.0
120.375899,517561.5,0.0
120.487952,517969.0,0.0
120.52089,517969.0,0.0
120.650882,518818.0,0.0
120.678881,518818.0,0.0
120.796876,519563.5,0.0
120.826872,519563.5,0.0
120.940867,521421.0,0.0
120.974863,521421.0,0.0
121.099856,519113.0,0.0
121.131854,519113.0,0.0
121.244849,518583.5,0.0
121.275846,518583.5,0.0
121.400861,518275.0,0.0
121.430836,518275.0,0.0
121.54589,518285.5,0.0
121.573828,518285.5,0.0
121.690881,519175.5,0.0
121.720862,519175.5,0.0
121.850814,516542.0,0.0
121.881809,516542.0,0.0
121.999854,509828.5,0.0
122.029804,509828.5,0.0
122.151796,505460.0,0.0
122.192791,505460.0,0.0
122.299785,499865.0,0.0
122.340783,499865.0,0.0
122.431777,489330.5,0.0
122.470775,489330.5,0.0
122.603769,487297.0,0.0
122.641767,487297.0,0.0
122.750758,486354.5,0.0
122.786756,486354.5,0.0
122.89675,487190.5,75.0
122.935779,487190.5,75.0
123.053788,487314.0,0.0
123.09474,487314.0,0.0
123.185733,487484.5,0.0
123.219731,487484.5,0.0
123.359782,487287.5,0.0
123.404721,487287.5,0.0
123.501714,488999.5,0.0
123.542715,488999.5,0.0
123.638735,487059.0,0.0
123.677735,487059.0,0.0
123.799756,489907.5,0.0
123.840695,489907.5,60.0
123.952688,489739.0,0.0
123.992686,489739.0,0.0
124.10968,491270.0,0.0
124.148676,491270.0,0.0
124.252718,491013.5,0.0
124.288712,491013.5,0.0
124.396664,485423.0,0.0
124.445661,485423.0,0.0
124.552654,482419.5,0.0
124.591651,482419.5,0.0
124.69765,481413.0,0.0
124.731642,481413.0,0.0
124.856641,476857.0,0.0
124.894631,476857.0,0.0
125.000626,476282.0,0.0
125.031624,476282.0,0.0
125.143619,485056.5,0.0
125.179616,485056.5,0.0
125.311609,507506.5,0.0
125.355605,507506.5,0.0
125.455603,524946.0,0.0
125.495603,524946.0,0.0
125.617591,561176.0,0.0
125.693586,561176.0,0.0
125.753581,569221.5,0.0
125.804579,569221.5,0.0
125.888573,579049.0,0.0
125.923572,579049.0,0.0
126.064564,490503.0,0.0
126.107562,490503.0,0.0
126.207562,403452.5,0.0
126.247558,403452.5,0.0
126.354547,322491.5,0.0
126.394544,322491.5,0.0
126.494538,284077.0,0.0
126.527538,284077.0,0.0
126.63753,281674.5,0.0
126.666528,281674.5,0.0
126.80352,301393.5,0.0
126.840567,301393.5,0.0
126.947512,333708.5,0.0
126.992532,333708.5,0.0
127.111503,382880.0,0.0
127.145499,382880.0,0.0
127.256499,392615.5,0.0
127.29349,392615.5,0.0
127.399486,396282.0,0.0
127.426483,396282.0,0.0
127.559477,389782.5,0.0
127.596472,389782.5,0.0
127.705472,366008.0,0.0
127.742464,366008.0,0.0
127.864516,337636.5,0.0
127.898474,337636.5,0.0
128.009455,363692.5,0.0
128.048446,363692.5,0.0
128.150485,392818.0,0.0
128.182441,392818.0,0.0
128.319432,431227.5,0.0
128.361428,431227.5,0.0
128.463423,433792.5,0.0
128.498422,433792.5,0.0
128.615461,440618.5,0.0
128.65441,440618.5,0.0
128.767405,441777.5,0.0
128.812401,441777.5,0.0
128.913401,434488.0,0.0
128.955394,434488.0,0.0
129.072444,420237.5,0.0
129.115385,420237.5,0.0
129.216439,385333.0,0.0
129.263375,385333.0,0.0
129.375427,367862.5,0.0
129.417365,367862.5,0.0
129.506361,367242.5,0.0
129.538358,367242.5,66.66666666666667
129.661353,366665.0,66.66666666666667
129.705349,366665.0,0.0
129.821344,366655.0,66.66666666666667
129.86134,366655.0,66.66666666666667
129.962334,367595.5,85.71428571428571
130.003364,367595.5,0.0
130.125325,371985.0,0.0
130.155353,371985.0,0.0
130.269317,374258.0,0.0
130.301313,374258.0,0.0
130.412365,379102.0,0.0
130.465304,379102.0,0.0
130.572299,380371.0,0.0
130.605295,380371.0,0.0
130.71729,377166.0,0.0
130.749289,377166.0,0.0
130.873281,382285.0,0.0
130.904331,382285.0,0.0
131.010272,388578.0,0.0
131.041269,388578.0,0.0
131.16527,396683.5,0.0
131.213262,396683.5,0.0
131.325255,407271.0,0.0
131.355251,407271.0,0.0
131.474246,422361.0,0.0
131.512243,422361.0,0.0
131.622236,434249.0,0.0
131.658232,434249.0,0.0
131.772233,420103.5,100.0
131.812226,420103.5,100.0
131.90522,420180.0,100.0
131.940269,420180.0,0.0
132.07921,403240.0,0.0
132.116206,403240.0,0.0
132.224202,404510.0,0.0
132.274197,404510.0,0.0
132.369192,407741.0,0.0
132.406189,407741.0,0.0
132.514183,406098.0,0.0
132.547211,406098.0,0.0
132.657174,394665.5,0.0
132.697172,394665.5,0.0
132.829166,401158.5,0.0
132.865164,401158.5,0.0
132.975162,411032.0,0.0
133.008153,411032.0,0.0
133.132151,412288.0,0.0
133.167145,412288.0,0.0
133.280137,416492.5,0.0
133.345134,416492.5,75.0
133.409132,415077.5,75.0
133.43718,415077.5,92.3076923076923
133.57618,418303.5,92.3076923076923
133.609122,418303.5,0.0
133.728172,424142.0,0.0
133.764108,424142.0,92.3076923076923
133.86911,423311.0,100.0
133.909104,423311.0,100.0
134.017095,423821.5,100.0
134.048092,423821.5,100.0
134.176087,417855.5,0.0
134.215082,417855.5,0.0
134.333076,417200.5,0.0
134.364098,417200.5,92.3076923076923
134.479074,416141.0,0.0
134.522063,416141.0,0.0
134.610059,415521.0,0.0
134.644058,415521.0,0.0
134.776051,419380.5,92.3076923076923
134.811056,419380.5,92.3076923076923
134.921043,424815.5,0.0
134.957039,424815.5,104.34782608695652
135.083051,426963.0,104.34782608695652
135.115047,426963.0,104.34782608695652
135.229024,426409.0,104.34782608695652
135.262021,426409.0,112.49999999999999
135.370016,415705.5,92.3076923076923
135.404012,415705.5,100.0
135.532007,419587.5,0.0
135.561006,419587.5,100.0
135.676998,407918.5,0.0
135.710994,407918.5,0.0
135.830037,413943.0,100.0
135.861985,413943.0,100.0
